id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,mcc_type,fraud,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,card_brand,card_type,expires,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
22408782,2019-01-18 11:38:00,1296,3087,17.87,Chip Transaction,80114,Rome,Italy,ITA00,4121,No Error,Taxicabs and Limousines,1.0,60,64,1959,11,Female,2468 Spruce Drive,28.7,-81.34,22896,46683,93126,788,5,Discover,Credit,12/2022,YES,1,19800,2011-05-01,2011,No
22408803,2019-01-18 11:43:00,719,6021,235.0,Chip Transaction,49637,Rome,Italy,ITA00,3509,No Error,Industrial Equipment and Supplies,1.0,53,66,1966,11,Female,1959 Forest Street,42.27,-89.06,24589,50139,109623,767,3,Visa,Credit,08/2023,YES,1,13900,2010-12-01,2010,No
22408893,2019-01-18 11:56:00,665,3402,114.78,Chip Transaction,83018,Rome,Italy,ITA00,5310,Bad PIN,Discount Stores,1.0,81,65,1939,1,Female,374 Lexington Street,41.23,-80.81,12406,11613,427,790,8,Visa,Debit,01/2022,YES,2,7233,2008-06-01,2011,No
22409997,2019-01-18 15:17:00,1544,352,0.73,Chip Transaction,99370,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,36,65,1983,9,Female,7643 Martin Luther King Street,40.1,-84.62,16351,33339,83353,679,2,Amex,Credit,02/2022,YES,2,4400,2016-01-01,2016,No
22410229,2019-01-18 16:03:00,665,3402,0.32,Chip Transaction,67570,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,81,65,1939,1,Female,374 Lexington Street,41.23,-80.81,12406,11613,427,790,8,Visa,Debit,01/2022,YES,2,7233,2008-06-01,2011,No
22413514,2019-01-19 11:29:00,996,1107,0.39,Chip Transaction,48919,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,63,67,1956,11,Female,2302 Catherine Lane,26.02,-80.16,19712,40194,107765,738,6,Mastercard,Credit,06/2023,YES,2,4200,2007-02-01,2011,No
22414234,2019-01-19 13:35:00,27,1051,5.31,Chip Transaction,48919,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,78,63,1941,8,Female,3553 Mountain View Drive,32.28,-90.0,22304,23821,22427,613,8,Mastercard,Debit,06/2022,YES,2,26506,2005-02-01,2008,No
22414407,2019-01-19 14:07:00,169,3256,74.9,Chip Transaction,88260,Rome,Italy,ITA00,5411,No Error,"Grocery Stores, Supermarkets",1.0,85,71,1934,5,Male,2 11th Avenue,33.94,-80.39,14224,30451,93,686,4,Mastercard,Debit,02/2024,YES,1,12591,2003-06-01,2010,No
22415133,2019-01-19 16:20:00,1345,287,83.13,Chip Transaction,99370,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,83,66,1936,9,Female,7978 Main Lane,30.21,-90.92,24703,16620,1140,804,8,Visa,Debit,05/2021,YES,2,16857,2011-01-01,2017,No
22415555,2019-01-19 18:22:00,1544,352,44.14,Chip Transaction,68751,Rome,Italy,ITA00,5651,No Error,Family Clothing Stores,1.0,36,65,1983,9,Female,7643 Martin Luther King Street,40.1,-84.62,16351,33339,83353,679,2,Amex,Credit,02/2022,YES,2,4400,2016-01-01,2016,No
22427866,2019-01-22 11:56:00,996,1107,76.23,Chip Transaction,4439,Rome,Italy,ITA00,5651,No Error,Family Clothing Stores,1.0,63,67,1956,11,Female,2302 Catherine Lane,26.02,-80.16,19712,40194,107765,738,6,Mastercard,Credit,06/2023,YES,2,4200,2007-02-01,2011,No
22428495,2019-01-22 13:55:00,996,1107,18.26,Chip Transaction,95826,Rome,Italy,ITA00,3006,No Error,Miscellaneous Fabricated Metal Products,1.0,63,67,1956,11,Female,2302 Catherine Lane,26.02,-80.16,19712,40194,107765,738,6,Mastercard,Credit,06/2023,YES,2,4200,2007-02-01,2011,No
22429323,2019-01-22 16:42:00,719,6021,25.48,Chip Transaction,9391,Rome,Italy,ITA00,5813,No Error,Drinking Places (Alcoholic Beverages),1.0,53,66,1966,11,Female,1959 Forest Street,42.27,-89.06,24589,50139,109623,767,3,Visa,Credit,08/2023,YES,1,13900,2010-12-01,2010,No
22429378,2019-01-22 16:52:00,665,3402,22.15,Chip Transaction,41375,Rome,Italy,ITA00,5912,No Error,Drug Stores and Pharmacies,1.0,81,65,1939,1,Female,374 Lexington Street,41.23,-80.81,12406,11613,427,790,8,Visa,Debit,01/2022,YES,2,7233,2008-06-01,2011,No
22429386,2019-01-22 16:53:00,27,1051,82.7,Chip Transaction,4439,Rome,Italy,ITA00,5651,No Error,Family Clothing Stores,1.0,78,63,1941,8,Female,3553 Mountain View Drive,32.28,-90.0,22304,23821,22427,613,8,Mastercard,Debit,06/2022,YES,2,26506,2005-02-01,2008,No
22429514,2019-01-22 17:32:00,1544,352,86.0,Chip Transaction,22204,Rome,Italy,ITA00,5541,Insufficient Balance,Service Stations,1.0,36,65,1983,9,Female,7643 Martin Luther King Street,40.1,-84.62,16351,33339,83353,679,2,Amex,Credit,02/2022,YES,2,4400,2016-01-01,2016,No
22429573,2019-01-22 17:52:00,605,212,6.96,Chip Transaction,2156,Rome,Italy,ITA00,5211,No Error,Lumber and Building Materials,1.0,42,73,1977,10,Male,663 Summit Boulevard,40.64,-73.94,23316,47542,2667,725,3,Visa,Credit,12/2022,YES,1,13500,2009-01-01,2009,No
22429898,2019-01-22 19:52:00,1762,2353,580.65,Chip Transaction,31893,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,29,64,1990,5,Male,5537 Forest Lane,38.55,-121.49,31184,63583,200435,635,1,Visa,Credit,08/2022,YES,2,18400,2015-03-01,2015,No
22430868,2019-01-23 06:52:00,719,6021,1.65,Chip Transaction,49637,Rome,Italy,ITA00,3509,No Error,Industrial Equipment and Supplies,1.0,53,66,1966,11,Female,1959 Forest Street,42.27,-89.06,24589,50139,109623,767,3,Visa,Credit,08/2023,YES,1,13900,2010-12-01,2010,No
22437919,2019-01-24 14:25:00,1762,2353,21.67,Chip Transaction,53072,Rome,Italy,ITA00,7230,No Error,Beauty and Barber Shops,1.0,29,64,1990,5,Male,5537 Forest Lane,38.55,-121.49,31184,63583,200435,635,1,Visa,Credit,08/2022,YES,2,18400,2015-03-01,2015,No
22438002,2019-01-24 14:39:00,1876,3315,47.41,Chip Transaction,31893,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,50,70,1969,7,Male,2040 Washington Boulevard,38.05,-84.72,21869,44587,17148,775,6,Mastercard,Debit,12/2020,YES,1,21552,2006-06-01,2006,No
22438499,2019-01-24 16:21:00,397,2574,201.91,Chip Transaction,19463,Rome,Italy,ITA00,5733,No Error,Music Stores - Musical Instruments,1.0,30,65,1989,4,Female,2328 Little Creek Avenue,39.95,-75.16,10016,20424,14743,770,3,Mastercard,Debit,01/2021,YES,2,10889,2008-04-01,2010,No
22438692,2019-01-24 16:56:00,1855,3021,0.06,Chip Transaction,48919,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,67,66,1952,3,Male,1 Burns Lane,37.3,-121.8,25115,31287,25844,728,4,Visa,Credit,08/2020,YES,3,13400,2009-05-01,2011,No
22438872,2019-01-24 18:02:00,1556,2972,0.38,Chip Transaction,31893,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,30,67,1989,7,Female,594 Mountain View Street,46.8,-100.76,23679,48277,110153,740,4,Mastercard,Debit (Prepaid),07/2022,YES,2,55,2008-05-01,2008,No
22442190,2019-01-25 12:38:00,27,1051,77.0,Chip Transaction,22204,Rome,Italy,ITA00,5541,No Error,Service Stations,1.0,78,63,1941,8,Female,3553 Mountain View Drive,32.28,-90.0,22304,23821,22427,613,8,Mastercard,Debit,06/2022,YES,2,26506,2005-02-01,2008,No
22442303,2019-01-25 12:58:00,27,1051,77.0,Chip Transaction,22204,Rome,Italy,ITA00,5541,No Error,Service Stations,1.0,78,63,1941,8,Female,3553 Mountain View Drive,32.28,-90.0,22304,23821,22427,613,8,Mastercard,Debit,06/2022,YES,2,26506,2005-02-01,2008,No
22442374,2019-01-25 13:10:00,1345,287,19.93,Chip Transaction,22204,Rome,Italy,ITA00,5541,No Error,Service Stations,1.0,83,66,1936,9,Female,7978 Main Lane,30.21,-90.92,24703,16620,1140,804,8,Visa,Debit,05/2021,YES,2,16857,2011-01-01,2017,No
22443399,2019-01-25 16:30:00,27,1051,1.65,Chip Transaction,33191,Rome,Italy,ITA00,5812,No Error,Eating Places and Restaurants,1.0,78,63,1941,8,Female,3553 Mountain View Drive,32.28,-90.0,22304,23821,22427,613,8,Mastercard,Debit,06/2022,YES,2,26506,2005-02-01,2008,No
22443497,2019-01-25 16:52:00,397,2574,7.75,Chip Transaction,88260,Rome,Italy,ITA00,5411,No Error,"Grocery Stores, Supermarkets",1.0,30,65,1989,4,Female,2328 Little Creek Avenue,39.95,-75.16,10016,20424,14743,770,3,Mastercard,Debit,01/2021,YES,2,10889,2008-04-01,2010,No
22443515,2019-01-25 16:55:00,709,6121,139.96,Chip Transaction,86410,Rome,Italy,ITA00,5211,No Error,Lumber and Building Materials,1.0,26,66,1993,9,Female,3114 East Street,42.92,-88.84,21057,42931,48783,742,3,Mastercard,Debit,07/2021,YES,2,26564,2016-12-01,2016,No
22443539,2019-01-25 17:00:00,219,4994,6.5,Chip Transaction,99370,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,47,66,1973,2,Male,4541 Hill Boulevard,44.01,-84.8,11036,22505,27928,798,3,Visa,Credit,06/2021,YES,2,7900,2003-10-01,2006,No
22443676,2019-01-25 17:44:00,301,3742,433.44,Chip Transaction,34490,Rome,Italy,ITA00,5712,No Error,"Furniture, Home Furnishings, and Equipment Stores",1.0,47,69,1972,11,Male,6009 River Avenue,34.24,-84.49,25654,52308,135319,679,1,Visa,Credit,05/2023,YES,1,21000,2005-07-01,2009,No
22443809,2019-01-25 18:42:00,605,212,2.27,Chip Transaction,75034,Rome,Italy,ITA00,5045,No Error,"Computers, Computer Peripheral Equipment",1.0,42,73,1977,10,Male,663 Summit Boulevard,40.64,-73.94,23316,47542,2667,725,3,Visa,Credit,12/2022,YES,1,13500,2009-01-01,2009,No
22446906,2019-01-26 12:37:00,301,3742,13.34,Chip Transaction,22204,Rome,Italy,ITA00,5541,No Error,Service Stations,1.0,47,69,1972,11,Male,6009 River Avenue,34.24,-84.49,25654,52308,135319,679,1,Visa,Credit,05/2023,YES,1,21000,2005-07-01,2009,No
22446929,2019-01-26 12:42:00,301,3742,86.0,Chip Transaction,22204,Rome,Italy,ITA00,5541,No Error,Service Stations,1.0,47,69,1972,11,Male,6009 River Avenue,34.24,-84.49,25654,52308,135319,679,1,Visa,Credit,05/2023,YES,1,21000,2005-07-01,2009,No
22447009,2019-01-26 12:53:00,301,3742,86.0,Chip Transaction,22204,Rome,Italy,ITA00,5541,No Error,Service Stations,1.0,47,69,1972,11,Male,6009 River Avenue,34.24,-84.49,25654,52308,135319,679,1,Visa,Credit,05/2023,YES,1,21000,2005-07-01,2009,No
22447104,2019-01-26 13:08:00,27,1051,117.51,Chip Transaction,41375,Rome,Italy,ITA00,5912,Bad PIN,Drug Stores and Pharmacies,1.0,78,63,1941,8,Female,3553 Mountain View Drive,32.28,-90.0,22304,23821,22427,613,8,Mastercard,Debit,06/2022,YES,2,26506,2005-02-01,2008,No
22447220,2019-01-26 13:27:00,719,6021,0.15,Chip Transaction,48919,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,53,66,1966,11,Female,1959 Forest Street,42.27,-89.06,24589,50139,109623,767,3,Visa,Credit,08/2023,YES,1,13900,2010-12-01,2010,No
22447253,2019-01-26 13:33:00,27,1051,33.4,Chip Transaction,53492,Rome,Italy,ITA00,5094,No Error,Precious Stones and Metals,1.0,78,63,1941,8,Female,3553 Mountain View Drive,32.28,-90.0,22304,23821,22427,613,8,Mastercard,Debit,06/2022,YES,2,26506,2005-02-01,2008,No
22447677,2019-01-26 14:48:00,1345,287,78.05,Chip Transaction,75034,Rome,Italy,ITA00,5045,No Error,"Computers, Computer Peripheral Equipment",1.0,83,66,1936,9,Female,7978 Main Lane,30.21,-90.92,24703,16620,1140,804,8,Visa,Debit,05/2021,YES,2,16857,2011-01-01,2017,No
22447729,2019-01-26 14:57:00,1762,2353,49.78,Chip Transaction,22204,Rome,Italy,ITA00,5541,No Error,Service Stations,1.0,29,64,1990,5,Male,5537 Forest Lane,38.55,-121.49,31184,63583,200435,635,1,Visa,Credit,08/2022,YES,2,18400,2015-03-01,2015,No
22448112,2019-01-26 16:09:00,219,4994,20.73,Chip Transaction,66052,Rome,Italy,ITA00,5932,No Error,Antique Shops,1.0,47,66,1973,2,Male,4541 Hill Boulevard,44.01,-84.8,11036,22505,27928,798,3,Visa,Credit,06/2021,YES,2,7900,2003-10-01,2006,No
22448347,2019-01-26 16:47:00,1876,3315,9.23,Chip Transaction,80114,Rome,Italy,ITA00,4121,No Error,Taxicabs and Limousines,1.0,50,70,1969,7,Male,2040 Washington Boulevard,38.05,-84.72,21869,44587,17148,775,6,Mastercard,Debit,12/2020,YES,1,21552,2006-06-01,2006,No
22448526,2019-01-26 17:36:00,605,212,2.42,Chip Transaction,88260,Rome,Italy,ITA00,5411,No Error,"Grocery Stores, Supermarkets",1.0,42,73,1977,10,Male,663 Summit Boulevard,40.64,-73.94,23316,47542,2667,725,3,Visa,Credit,12/2022,YES,1,13500,2009-01-01,2009,No
22448539,2019-01-26 17:42:00,1926,5993,169.07,Chip Transaction,75034,Rome,Italy,ITA00,5045,No Error,"Computers, Computer Peripheral Equipment",1.0,70,67,1950,1,Female,867 Valley Stream Boulevard,28.78,-81.27,17736,26574,5244,689,3,Discover,Credit,07/2020,YES,1,9100,2010-12-01,2013,No
22448605,2019-01-26 18:07:00,1855,3021,57.73,Chip Transaction,99370,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,67,66,1952,3,Male,1 Burns Lane,37.3,-121.8,25115,31287,25844,728,4,Visa,Credit,08/2020,YES,3,13400,2009-05-01,2011,No
22448873,2019-01-26 19:51:00,219,4994,198.58,Chip Transaction,41375,Rome,Italy,ITA00,5912,No Error,Drug Stores and Pharmacies,1.0,47,66,1973,2,Male,4541 Hill Boulevard,44.01,-84.8,11036,22505,27928,798,3,Visa,Credit,06/2021,YES,2,7900,2003-10-01,2006,No
22448896,2019-01-26 19:58:00,1876,3315,26.2,Chip Transaction,4439,Rome,Italy,ITA00,5651,No Error,Family Clothing Stores,1.0,50,70,1969,7,Male,2040 Washington Boulevard,38.05,-84.72,21869,44587,17148,775,6,Mastercard,Debit,12/2020,YES,1,21552,2006-06-01,2006,No
22460480,2019-01-29 10:53:00,217,2691,42.41,Swipe Transaction,67570,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,42,65,1977,10,Male,272 Burns Boulevard,41.77,-87.82,15221,31031,21853,744,7,Mastercard,Debit,03/2022,NO,1,16538,2012-04-01,2012,No
22460722,2019-01-29 11:41:00,1544,352,9.77,Chip Transaction,95826,Rome,Italy,ITA00,3006,No Error,Miscellaneous Fabricated Metal Products,1.0,36,65,1983,9,Female,7643 Martin Luther King Street,40.1,-84.62,16351,33339,83353,679,2,Amex,Credit,02/2022,YES,2,4400,2016-01-01,2016,No
22460729,2019-01-29 11:42:00,1544,352,48.93,Chip Transaction,34490,Rome,Italy,ITA00,5712,No Error,"Furniture, Home Furnishings, and Equipment Stores",1.0,36,65,1983,9,Female,7643 Martin Luther King Street,40.1,-84.62,16351,33339,83353,679,2,Amex,Credit,02/2022,YES,2,4400,2016-01-01,2016,No
22460881,2019-01-29 12:12:00,1762,2353,165.94,Chip Transaction,88260,Rome,Italy,ITA00,5411,No Error,"Grocery Stores, Supermarkets",1.0,29,64,1990,5,Male,5537 Forest Lane,38.55,-121.49,31184,63583,200435,635,1,Visa,Credit,08/2022,YES,2,18400,2015-03-01,2015,No
22461118,2019-01-29 12:56:00,569,2764,127.92,Chip Transaction,48919,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,52,73,1968,2,Male,29 Martin Luther King Lane,34.83,-92.2,22377,45625,81136,662,1,Visa,Credit,08/2022,YES,2,5900,2016-04-01,2016,No
22461717,2019-01-29 15:02:00,397,2574,37.12,Chip Transaction,31893,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,30,65,1989,4,Female,2328 Little Creek Avenue,39.95,-75.16,10016,20424,14743,770,3,Mastercard,Debit,01/2021,YES,2,10889,2008-04-01,2010,No
22462008,2019-01-29 16:06:00,1345,287,12.31,Chip Transaction,4439,Rome,Italy,ITA00,5651,No Error,Family Clothing Stores,1.0,83,66,1936,9,Female,7978 Main Lane,30.21,-90.92,24703,16620,1140,804,8,Visa,Debit,05/2021,YES,2,16857,2011-01-01,2017,No
22462498,2019-01-29 18:05:00,52,4976,8.19,Chip Transaction,31893,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,56,66,1963,4,Female,13 Rose Boulevard,41.56,-73.59,31288,63796,82173,730,3,Visa,Debit,04/2022,YES,2,20930,2002-10-01,2008,No
22462584,2019-01-29 18:34:00,1556,2972,0.07,Chip Transaction,11468,Rome,Italy,ITA00,5970,No Error,"Artist Supply Stores, Craft Shops",1.0,30,67,1989,7,Female,594 Mountain View Street,46.8,-100.76,23679,48277,110153,740,4,Mastercard,Debit (Prepaid),07/2022,YES,2,55,2008-05-01,2008,No
22469778,2019-01-31 11:36:00,1876,3315,87.09,Chip Transaction,46284,Rome,Italy,ITA00,5411,No Error,"Grocery Stores, Supermarkets",1.0,50,70,1969,7,Male,2040 Washington Boulevard,38.05,-84.72,21869,44587,17148,775,6,Mastercard,Debit,12/2020,YES,1,21552,2006-06-01,2006,No
22470204,2019-01-31 12:45:00,709,6121,2.06,Chip Transaction,66052,Rome,Italy,ITA00,5932,No Error,Antique Shops,1.0,26,66,1993,9,Female,3114 East Street,42.92,-88.84,21057,42931,48783,742,3,Mastercard,Debit,07/2021,YES,2,26564,2016-12-01,2016,No
22470390,2019-01-31 13:14:00,709,6121,330.35,Chip Transaction,41620,Rome,Italy,ITA00,3005,No Error,Miscellaneous Metal Fabrication,1.0,26,66,1993,9,Female,3114 East Street,42.92,-88.84,21057,42931,48783,742,3,Mastercard,Debit,07/2021,YES,2,26564,2016-12-01,2016,No
22470699,2019-01-31 14:11:00,1345,287,75.96,Chip Transaction,83018,Rome,Italy,ITA00,5310,No Error,Discount Stores,1.0,83,66,1936,9,Female,7978 Main Lane,30.21,-90.92,24703,16620,1140,804,8,Visa,Debit,05/2021,YES,2,16857,2011-01-01,2017,No
22470789,2019-01-31 14:28:00,1345,287,82.77,Chip Transaction,99370,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,83,66,1936,9,Female,7978 Main Lane,30.21,-90.92,24703,16620,1140,804,8,Visa,Debit,05/2021,YES,2,16857,2011-01-01,2017,No
22471089,2019-01-31 15:28:00,569,2764,4.96,Chip Transaction,31893,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,52,73,1968,2,Male,29 Martin Luther King Lane,34.83,-92.2,22377,45625,81136,662,1,Visa,Credit,08/2022,YES,2,5900,2016-04-01,2016,No
22471108,2019-01-31 15:31:00,569,2764,16.76,Chip Transaction,5059,Rome,Italy,ITA00,5193,No Error,"Florists Supplies, Nursery Stock and Flowers",1.0,52,73,1968,2,Male,29 Martin Luther King Lane,34.83,-92.2,22377,45625,81136,662,1,Visa,Credit,08/2022,YES,2,5900,2016-04-01,2016,No
22471278,2019-01-31 16:04:00,569,2764,66.7,Chip Transaction,99370,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,52,73,1968,2,Male,29 Martin Luther King Lane,34.83,-92.2,22377,45625,81136,662,1,Visa,Credit,08/2022,YES,2,5900,2016-04-01,2016,No
22471630,2019-01-31 17:21:00,605,212,1.71,Chip Transaction,17587,Rome,Italy,ITA00,5947,No Error,"Gift, Card, Novelty Stores",1.0,42,73,1977,10,Male,663 Summit Boulevard,40.64,-73.94,23316,47542,2667,725,3,Visa,Credit,12/2022,YES,1,13500,2009-01-01,2009,No
22474438,2019-02-01 10:59:00,1926,5993,338.03,Chip Transaction,31893,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,70,67,1950,1,Female,867 Valley Stream Boulevard,28.78,-81.27,17736,26574,5244,689,3,Discover,Credit,07/2020,YES,1,9100,2010-12-01,2013,No
22474590,2019-02-01 11:22:00,217,2691,91.39,Swipe Transaction,67570,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,42,65,1977,10,Male,272 Burns Boulevard,41.77,-87.82,15221,31031,21853,744,7,Mastercard,Debit,03/2022,NO,1,16538,2012-04-01,2012,No
22475452,2019-02-01 13:55:00,661,1345,179.3,Chip Transaction,41375,Rome,Italy,ITA00,5912,No Error,Drug Stores and Pharmacies,1.0,64,67,1956,1,Male,894 Ocean Avenue,40.68,-75.22,21005,42831,59948,566,3,Mastercard,Debit,03/2024,YES,2,13193,2014-02-01,2014,No
22475696,2019-02-01 14:43:00,217,2691,0.48,Swipe Transaction,22204,Rome,Italy,ITA00,5541,No Error,Service Stations,1.0,42,65,1977,10,Male,272 Burns Boulevard,41.77,-87.82,15221,31031,21853,744,7,Mastercard,Debit,03/2022,NO,1,16538,2012-04-01,2012,No
22475712,2019-02-01 14:45:00,1926,5993,35.56,Chip Transaction,41375,Rome,Italy,ITA00,5912,No Error,Drug Stores and Pharmacies,1.0,70,67,1950,1,Female,867 Valley Stream Boulevard,28.78,-81.27,17736,26574,5244,689,3,Discover,Credit,07/2020,YES,1,9100,2010-12-01,2013,No
22476018,2019-02-01 15:49:00,217,2691,4.7,Swipe Transaction,99370,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,42,65,1977,10,Male,272 Burns Boulevard,41.77,-87.82,15221,31031,21853,744,7,Mastercard,Debit,03/2022,NO,1,16538,2012-04-01,2012,No
22476236,2019-02-01 16:35:00,709,6121,398.56,Chip Transaction,28944,Rome,Italy,ITA00,5712,No Error,"Furniture, Home Furnishings, and Equipment Stores",1.0,26,66,1993,9,Female,3114 East Street,42.92,-88.84,21057,42931,48783,742,3,Mastercard,Debit,07/2021,YES,2,26564,2016-12-01,2016,No
22476530,2019-02-01 17:55:00,1556,2972,89.33,Chip Transaction,48919,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,30,67,1989,7,Female,594 Mountain View Street,46.8,-100.76,23679,48277,110153,740,4,Mastercard,Debit (Prepaid),07/2022,YES,2,55,2008-05-01,2008,No
22479241,2019-02-02 11:00:00,248,4029,11.63,Chip Transaction,80114,Rome,Italy,ITA00,4121,No Error,Taxicabs and Limousines,1.0,80,67,1939,12,Female,80471 Eighth Street,27.95,-82.48,13254,13596,352,684,4,Visa,Debit,08/2021,YES,1,9741,2014-07-01,2014,No
22479431,2019-02-02 11:32:00,217,2691,57.48,Swipe Transaction,43293,Rome,Italy,ITA00,5499,No Error,Miscellaneous Food Stores,1.0,42,65,1977,10,Male,272 Burns Boulevard,41.77,-87.82,15221,31031,21853,744,7,Mastercard,Debit,03/2022,NO,1,16538,2012-04-01,2012,No
22479436,2019-02-02 11:33:00,217,2691,91.38,Swipe Transaction,46284,Rome,Italy,ITA00,5411,No Error,"Grocery Stores, Supermarkets",1.0,42,65,1977,10,Male,272 Burns Boulevard,41.77,-87.82,15221,31031,21853,744,7,Mastercard,Debit,03/2022,NO,1,16538,2012-04-01,2012,No
22479652,2019-02-02 12:10:00,569,2764,2.67,Chip Transaction,24504,Rome,Italy,ITA00,4214,No Error,Motor Freight Carriers and Trucking,1.0,52,73,1968,2,Male,29 Martin Luther King Lane,34.83,-92.2,22377,45625,81136,662,1,Visa,Credit,08/2022,YES,2,5900,2016-04-01,2016,No
22479862,2019-02-02 12:47:00,52,4976,64.01,Chip Transaction,88260,Rome,Italy,ITA00,5411,No Error,"Grocery Stores, Supermarkets",1.0,56,66,1963,4,Female,13 Rose Boulevard,41.56,-73.59,31288,63796,82173,730,3,Visa,Debit,04/2022,YES,2,20930,2002-10-01,2008,No
22480397,2019-02-02 14:21:00,248,4029,115.14,Chip Transaction,53492,Rome,Italy,ITA00,5094,No Error,Precious Stones and Metals,1.0,80,67,1939,12,Female,80471 Eighth Street,27.95,-82.48,13254,13596,352,684,4,Visa,Debit,08/2021,YES,1,9741,2014-07-01,2014,No
22480567,2019-02-02 14:52:00,1070,4138,63.34,Chip Transaction,88646,Rome,Italy,ITA00,5812,No Error,Eating Places and Restaurants,1.0,61,65,1958,11,Male,841 Wessex Boulevard,42.03,-91.58,25275,51528,58509,745,6,Mastercard,Debit,08/2022,YES,1,28666,2004-08-01,2010,No
22480908,2019-02-02 15:57:00,1926,5993,50.11,Chip Transaction,31893,Rome,Italy,ITA00,5311,No Error,Department Stores,1.0,70,67,1950,1,Female,867 Valley Stream Boulevard,28.78,-81.27,17736,26574,5244,689,3,Discover,Credit,07/2020,YES,1,9100,2010-12-01,2013,No
22480994,2019-02-02 16:14:00,217,2691,15.27,Swipe Transaction,34490,Rome,Italy,ITA00,5712,No Error,"Furniture, Home Furnishings, and Equipment Stores",1.0,42,65,1977,10,Male,272 Burns Boulevard,41.77,-87.82,15221,31031,21853,744,7,Mastercard,Debit,03/2022,NO,1,16538,2012-04-01,2012,No
